|Atendimentos_valor_medio|Renda média (R$)|Estabelecimentos_Publicos|Code|Município|Psi_valor_medio|Profissionais_Privados|Assalariados|Estabelecimentos_Total|Profissionais_Total|Estabelecimentos_Privados|Contribuição para o PIB estadual %|0 a 14 anos|Masculino|Renda média em Salários mínimos|15 a 29 anos|Estabelecimentos_Psi|Cidades|60+ anos|PIB (mil R$)|Estabelecimentos_Atend|Pop_Total|Psi_qtd_media|data_ref|Feminino|30 a 59 anos|Atendimentos_qtd_media|Profissionais_Publicos
8152|214488.05|2560.93|22.0|353650|353650 Paulínia|2383.92|8.5|35086.0|91.5|25.5|69.5|1.12|18648|38734|6.3|21258|77.5|Paulínia|6090|11654689.942|88.5|78028|569.58|2008|39294|32032|119329.17|17.0
8162|218370.9|1120.21|19.0|353730|353730 Penápolis|46007.63|4.0|11812.0|116.0|12.5|97.0|0.08|12577|28912|2.7|14543|109.5|Penápolis|8289|794735.298|114.0|59140|3345.67|2008|30228|23731|82804.83|8.5
8169|424352.74|1747.04|32.0|353800|353800 Pindamonhangaba|465.88|5.5|27415.0|227.0|13.5|195.0|0.35|36092|72230|4.3|39608|209.0|Pindamonhangaba|13576|3674531.1789999995|226.0|146363|139.67|2008|74133|57087|93243.5|8.0
8175|1054117.63|1591.18|78.0|353870|353870 Piracicaba|248.57|34.5|109845.0|625.5|62.5|547.5|1.05|80588|179614|3.9|96734|501.0|Piracicaba|42487|10959755.348|621.5|366275|87.83|2008|186661|146466|78762.92|28.0
8181|157613.54|1312.91|24.5|353930|353930 Pirassununga|80203.2|1.5|19228.0|127.0|12.5|102.5|0.11|15325|34692|3.2|17819|120.0|Pirassununga|9455|1100001.5590000001|127.0|70722|5741.75|2008|36030|28123|72217.92|11.0
8186|161651.27|1048.01|15.5|353980|353980 Poá|1957.67|2.0|36643.0|31.5|9.0|16.0|0.33|27425|51692|2.6|29200|26.0|Poá|8420|3441497.9280000003|28.5|106526|657.42|2008|54834|41481|67190.92|7.0
8201|583494.19|1029.01|37.0|354100|354100 Praia Grande|4941.6|1.5|32044.0|109.5|24.5|72.5|0.22|63892|122928|2.5|64281|88.0|Praia Grande|29111|2311440.1319999998|106.5|254798|585.33|2008|131870|97514|263562.42|23.0
8206|1508817.67|1121.72|42.5|354140|354140 Presidente Prudente|62553.19|20.5|59123.0|480.0|62.5|437.5|0.34|44560|100769|2.7|52331|419.0|Presidente Prudente|26302|3506740.0939999996|476.0|208924|5629.17|2008|108155|85731|163396.58|42.0
8228|546397.26|1220.0|19.0|354330|354330 Ribeirão Pires|103963.81|22.0|21723.0|82.0|40.0|63.0|0.13|25526|55961|3.0|30350|61.5|Ribeirão Pires|11194|1365368.185|81.0|114074|7695.92|2008|58113|47004|71480.92|18.0
8229|4497244.17|1353.62|107.5|354340|354340 Ribeirão Preto|121981.34|71.0|168507.0|839.5|160.0|732.0|1.36|126517|288202|3.3|162562|693.0|Ribeirão Preto|70737|14230230.03|832.0|599424|9364.75|2008|311222|239608|400641.33|89.0
8233|429629.29|1373.23|31.5|354390|354390 Rio Claro|1659.65|9.5|51835.0|271.5|36.0|240.0|0.44|39830|91254|3.4|48532|208.0|Rio Claro|23615|4633788.355|268.5|187135|475.67|2008|95881|75158|148916.5|26.5
8249|207704.35|1410.05|23.0|354520|354520 Salto|3151.77|2.5|24648.0|86.0|12.5|63.0|0.26|24523|52325|3.4|28541|73.0|Salto|10385|2694321.065|84.0|105594|975.42|2008|53269|42145|127547.67|10.0
8255|528799.75|1264.57|20.0|354580|354580 Santa Bárbara d'Oeste|85917.89|2.5|38749.0|133.5|9.5|113.5|0.28|39032|90526|3.1|49506|120.5|Santa Bárbara d'Oeste|17968|2875468.731|130.5|182340|6259.75|2008|91814|75834|193451.17|7.0
8274|258318.87|1354.11|17.0|354730|354730 Santana de Parnaíba|3349.57|0.0|55803.0|24.0|25.5|7.0|0.41|27685|51774|3.3|28771|19.5|Santana de Parnaíba|7132|4320662.348|23.0|104707|1105.75|2008|52933|41119|108997.75|25.5
8276|1459154.54|1484.7|67.0|354780|354780 Santo André|19004.18|76.0|178086.0|631.0|145.5|564.0|1.42|141150|330404|3.6|174097|450.5|Santo André|86206|14849265.343|624.0|687182|2762.25|2008|356778|285729|429047.08|69.5
8284|2565161.17|1486.17|83.0|354850|354850 Santos|6171.37|77.0|151943.0|1438.0|164.0|1355.0|1.11|77460|197073|3.6|96369|1283.5|Santos|77133|11595669.935999999|1430.0|429110|1503.67|2008|232037|178148|351302.0|87.0
8286|2214356.31|2235.56|61.0|354870|354870 São Bernardo do Campo|6358.5|102.5|263907.0|539.5|156.0|478.5|3.49|173641|373354|5.5|205924|340.0|São Bernardo do Campo|71203|36364523.3|536.5|771397|1916.58|2008|398043|320629|394339.67|53.5
8287|821576.67|1762.79|29.5|354880|354880 São Caetano do Sul|82067.6|36.5|106203.0|420.5|73.0|391.0|1.32|24704|69893|4.3|34098|288.0|São Caetano do Sul|27281|13750083.707|419.0|151024|6805.08|2008|81131|64941|167056.25|36.5
8288|742518.78|1489.75|36.5|354890|354890 São Carlos|9392.58|14.5|64448.0|246.5|43.5|210.0|0.48|46623|108996|3.6|57656|215.5|São Carlos|26776|5022664.938|243.5|221530|941.17|2008|112534|90475|178581.0|29.0
8290|568600.21|1162.16|27.5|354910|354910 São João da Boa Vista|1335.52|15.0|18696.0|282.0|27.0|254.5|0.15|17109|41046|2.8|20686|252.0|São João da Boa Vista|11648|1511998.591|277.0|84399|495.75|2008|43353|34956|76571.08|12.0
8297|96851.31|1079.24|15.0|354970|354970 São José do Rio Pardo|440.01|1.0|11510.0|85.5|10.0|70.5|0.08|11101|26025|2.6|13701|60.5|São José do Rio Pardo|7092|843518.233|84.5|52777|166.0|2008|26752|20883|81261.5|9.0
8298|3303262.86|1187.53|63.0|354980|354980 São José do Rio Preto|15632.57|39.0|114261.0|536.5|127.0|473.5|0.73|80392|196470|2.9|103977|292.5|São José do Rio Preto|52348|7564368.257|525.0|408180|2128.0|2008|211710|171463|386137.83|88.0
8299|2675980.71|2042.09|75.0|354990|354990 São José dos Campos|2198.05|220.0|180641.0|1038.5|274.5|963.5|2.39|147734|307973|5.0|171281|906.5|São José dos Campos|55553|24884336.772|1033.0|627067|728.75|2008|319094|252499|363296.92|54.5
8304|41849801.03|1992.54|818.5|355030|355030 São Paulo|313627.77|643.0|4528310.0|9638.0|1922.5|8819.5|33.97|2541049|5392879|4.9|2984210|7706.5|São Paulo|1255192|354089105.362|9572.0|11360771|38704.92|2008|5967892|4580320|7175641.33|1279.5
8307|125416.75|1050.78|15.0|355060|355060 São Roque|913.87|9.0|14736.0|129.0|13.5|114.0|0.1|17667|38609|2.6|20101|109.0|São Roque|9066|1044586.796|127.0|78297|307.5|2008|39688|31463|63163.08|4.5
8308|218970.44|1437.16|24.0|355070|355070 São Sebastião|1437.84|1.0|14828.0|123.0|18.0|99.0|0.33|18960|36335|3.5|20186|113.0|São Sebastião|5508|3462159.002|121.0|72569|523.67|2008|36234|27915|78429.5|17.0
8311|1214407.67|1078.89|52.5|355100|355100 São Vicente|56821.92|5.5|32324.0|204.5|35.0|152.0|0.24|81408|161134|2.6|87652|174.5|São Vicente|34440|2503823.84|202.0|334669|5338.58|2008|173535|131169|263588.83|29.5
8318|107035.81|1736.81|13.5|355170|355170 Sertãozinho|1280.06|7.5|47128.0|97.0|15.5|83.5|0.31|25384|54636|4.2|30784|82.5|Sertãozinho|10344|3235685.224|95.5|109659|457.5|2008|55023|43147|72413.42|8.0
8323|3672194.3|1508.82|65.5|355220|355220 Sorocaba|2675.32|28.0|161348.0|439.5|89.0|374.0|1.62|132754|285392|3.7|156994|352.5|Sorocaba|59443|16889727.42|430.0|582238|868.83|2008|296846|233047|616771.5|61.0
8325|529393.89|2199.97|33.0|355240|355240 Sumaré|74.62|1.5|41424.0|117.0|16.0|84.0|0.87|59220|118646|5.4|67336|100.5|Sumaré|18188|9053874.314|112.5|238271|28.92|2008|119625|93527|45873.67|14.5
8327|915139.64|1758.8|31.0|355250|355250 Suzano|2630.4|5.0|43959.0|124.5|22.0|93.5|0.6|69753|128844|4.3|71300|87.0|Suzano|20654|6300797.221|120.5|262073|834.67|2008|133229|100366|175533.83|17.0
8330|1288158.37|1313.04|28.5|355280|355280 Taboão da Serra|12772.0|4.0|51112.0|79.5|23.0|51.0|0.43|61795|115583|3.2|67508|55.5|Taboão da Serra|17226|4452665.382|76.5|241112|2338.67|2008|125529|94583|296856.75|19.0
8345|122104.45|1145.71|27.0|355400|355400 Tatuí|8761.48|9.5|22625.0|258.0|22.5|231.0|0.16|26261|53077|2.8|28544|238.0|Tatuí|11817|1665680.195|256.0|107144|1640.75|2008|54067|40522|123309.83|13.0
8346|1418183.89|1735.25|71.0|355410|355410 Taubaté|21527.67|25.5|77825.0|486.5|49.0|415.5|0.95|63917|136902|4.2|73791|365.0|Taubaté|29271|9913364.043|478.5|278520|2235.75|2008|141618|111541|202790.58|23.5
8358|311709.49|858.58|16.5|355500|355500 Tupã|18342.16|0.0|12554.0|74.0|13.5|57.5|0.08|12819|31532|2.1|15504|66.5|Tupã|10483|818132.788|74.0|64960|1417.42|2008|33428|26154|103556.92|13.5
8371|52910.15|1712.99|23.0|355620|355620 Valinhos|2308.5|1.5|33476.0|209.0|10.0|186.0|0.31|21294|51733|4.2|26478|190.0|Valinhos|11760|3248080.131|207.0|104642|502.83|2008|52909|45110|76786.17|8.5
8376|150302.0|1591.77|18.5|355650|355650 Várzea Paulista|55827.24|0.0|15755.0|28.5|11.5|10.0|0.15|27132|53384|3.9|30507|22.5|Várzea Paulista|7486|1562621.5590000001|27.5|106824|4118.67|2008|53440|41699|86558.42|11.5
8378|151569.49|1605.43|9.5|355670|355670 Vinhedo|7239.34|12.0|27753.0|193.0|22.0|183.5|0.34|13158|30670|3.9|16492|166.5|Vinhedo|6599|3513263.264|192.0|61895|1393.92|2008|31225|25646|48996.5|10.0
8382|107599.4|1264.55|27.5|355700|355700 Votorantim|1495.36|0.0|13830.0|64.0|2.0|36.5|0.15|27268|54114|3.1|30042|59.0|Votorantim|9591|1561842.1509999998|63.0|108862|582.58|2008|54748|41961|116294.92|2.0
8383|476675.54|995.55|20.5|355710|355710 Votuporanga|731.9|4.0|17832.0|164.0|15.0|143.5|0.13|16339|41496|2.4|21450|147.5|Votuporanga|11603|1382407.4540000001|164.0|84926|261.17|2008|43430|35534|92694.58|11.0
8385|214543.57|880.97|7.0|350010|350010 Adamantina|2119.42|1.0|7092.0|69.0|5.0|62.0|0.05|6624|16740|2.4|8344|61.0|Adamantina|5506|511690.93799999997|67.0|34492|251.25|2007|17752|14018|48167.58|4.0
8403|501327.48|1404.4|32.5|350160|350160 Americana|2792.39|21.0|71266.0|432.5|39.0|400.0|0.59|42401|101929|3.8|53644|411.0|Americana|24039|5519001.937999999|430.5|207270|433.33|2007|105341|87186|183367.67|18.0
8406|167473.29|1087.89|21.0|350190|350190 Amparo|422.95|4.0|18097.0|153.5|23.0|132.5|0.18|13623|32543|2.9|17130|142.5|Amparo|8605|1713199.503|152.5|65759|51.67|2007|33216|26401|70455.83|19.0
8408|90390.11|973.02|11.0|350210|350210 Andradina|2574.57|5.0|12211.0|61.5|14.0|50.5|0.1|11859|27852|2.6|13993|56.5|Andradina|7718|927441.4670000001|58.0|56565|307.42|2007|28713|22995|28655.0|9.0
8416|992916.19|1064.5|62.5|350280|350280 Araçatuba|3150.49|8.0|41518.0|274.5|36.0|212.0|0.29|37501|87925|2.9|45486|185.5|Araçatuba|23231|2740849.336|270.0|182162|373.58|2007|94237|75944|158467.17|28.0
8421|1049412.59|1204.77|64.5|350320|350320 Araraquara|2582.47|19.0|58740.0|268.0|48.0|203.5|0.39|41815|99579|3.2|53956|226.5|Araraquara|26193|3622734.2939999998|263.0|205794|307.75|2007|106215|83830|107768.0|29.0
8422|497387.98|1293.81|28.0|350330|350330 Araras|786.3|0.0|29992.0|208.5|19.0|180.5|0.27|25690|58135|3.5|31543|107.5|Araras|13231|2500071.8619999997|206.5|117289|97.25|2007|59154|46825|110630.92|19.0
8431|614597.39|950.07|31.0|350400|350400 Assis|5580.89|4.0|17947.0|153.0|35.0|122.0|0.12|20175|46282|2.5|24389|132.5|Assis|12311|1146271.957|149.0|95027|667.5|2007|48745|38152|184774.08|31.0
8432|162281.66|1127.83|22.0|350410|350410 Atibaia|5062.9|43.0|26462.0|248.0|50.0|226.0|0.25|29278|61641|3.0|33070|235.5|Atibaia|14221|2348091.591|247.0|125036|629.42|2007|63395|48467|72049.92|7.0
8436|415331.37|828.35|22.0|350450|350450 Avaré|3099.49|1.0|15282.0|83.0|17.0|61.0|0.09|19312|41244|2.2|22135|77.0|Avaré|9544|864868.6240000001|81.0|82955|419.08|2007|41711|31964|87951.67|16.0
8447|3801028.45|1031.71|26.0|350550|350550 Barretos|10653.42|4.0|23994.0|139.0|24.0|113.0|0.2|24294|54431|2.8|29727|119.5|Barretos|14174|1899357.6619999998|135.5|112291|1245.42|2007|57860|44096|203732.08|20.0
8449|1071378.2|1723.99|27.0|350570|350570 Barueri|14115.54|2.0|214122.0|113.5|28.0|86.5|3.04|63460|115700|4.6|68732|68.0|Barueri|14393|28480399.272|111.5|236778|1662.25|2007|121078|90193|463778.92|26.0
8451|128171.52|1142.8|15.0|350590|350590 Batatais|2107.48|1.0|12537.0|158.0|11.0|143.0|0.09|12549|27727|3.1|14596|151.5|Batatais|7066|813658.998|157.0|56207|279.67|2007|28480|21996|72805.42|10.0
8452|2964434.55|1192.78|54.0|350600|350600 Bauru|11661.27|17.0|86120.0|272.5|102.0|218.5|0.56|75953|167023|3.2|90243|204.5|Bauru|40754|5274310.252|267.0|343709|1395.92|2007|176686|136759|309693.5|85.0
8453|412772.89|928.65|23.5|350610|350610 Bebedouro|4809.94|3.0|18265.0|121.5|18.0|98.0|0.12|17081|37496|2.5|19973|92.5|Bebedouro|9565|1087498.438|120.0|76709|585.83|2007|39213|30090|102565.58|15.0
8458|100966.37|745.64|17.0|350650|350650 Birigui|1531.87|1.0|32801.0|64.5|5.0|47.5|0.13|22902|52427|2.0|27526|53.0|Birigui|12079|1238506.998|64.5|107004|166.42|2007|54577|44497|79443.17|4.0
8470|2599973.32|1382.57|34.0|350750|350750 Botucatu|12368.97|14.0|33242.0|249.5|54.0|215.5|0.26|28348|60642|3.7|32714|234.5|Botucatu|15301|2399716.682|245.5|124684|1595.17|2007|64042|48321|304312.67|40.0
8471|1402806.44|1114.85|37.5|350760|350760 Bragança Paulista|2692.59|3.0|32082.0|129.5|21.0|92.0|0.26|32573|70835|3.0|38144|92.5|Bragança Paulista|16422|2465625.351|127.5|143758|348.0|2007|72923|56619|177916.33|18.0
8481|213706.97|1536.71|20.5|350850|350850 Caçapava|2964.04|19.0|15667.0|175.5|23.0|155.0|0.23|20102|41726|4.1|22676|170.0|Caçapava|8491|2137511.196|175.5|84180|346.5|2007|42454|32911|77314.67|4.0
8486|182325.66|1136.33|15.5|350900|350900 Caieiras|1404.6|4.0|15155.0|28.5|12.0|13.0|0.13|21969|41265|3.0|23148|21.5|Caieiras|5854|1193733.665|26.5|84032|367.25|2007|42767|33061|80538.75|8.0
8488|221159.24|1510.2|12.5|350920|350920 Cajamar|2723.33|0.0|28980.0|25.5|9.0|13.0|0.39|17014|30846|4.0|18036|24.5|Cajamar|3808|3673350.865|24.5|61672|391.42|2007|30826|22814|147202.5|9.0
8493|9985710.03|1690.6|97.0|350950|350950 Campinas|42233.32|80.0|332141.0|873.0|263.0|776.0|2.87|229697|519016|4.5|286424|618.5|Campinas|119753|26812752.448000003|863.0|1072578|5162.83|2007|553562|436704|1210621.92|183.0
8505|208603.19|859.74|32.5|351050|351050 Caraguatatuba|2006.59|1.0|13203.0|81.0|8.0|48.5|0.09|24902|48176|2.3|25538|69.5|Caraguatatuba|9503|811104.2490000001|79.0|96730|250.17|2007|48554|36787|99366.92|7.0
8506|635814.34|912.07|22.0|351060|351060 Carapicuíba|18268.35|0.0|34183.0|46.5|14.0|24.5|0.22|98069|180524|2.4|106484|32.0|Carapicuíba|25269|2021606.04|44.5|370799|2222.0|2007|190275|140977|244845.0|14.0
8511|764475.71|1069.75|32.5|351110|351110 Catanduva|4189.68|7.0|28706.0|258.5|36.0|226.0|0.19|22978|55231|2.9|28786|71.0|Catanduva|15710|1742078.0180000002|255.5|113384|508.25|2007|58153|45910|138787.08|29.0
8530|429522.88|1489.77|30.0|351300|351300 Cotia|8638.93|5.0|57295.0|62.0|15.0|32.0|0.47|50212|93550|4.0|53015|46.5|Cotia|13468|4403477.516|59.5|190468|1023.0|2007|96918|73773|138864.92|10.0
8534|254529.92|1358.28|30.0|351340|351340 Cruzeiro|2364.62|8.0|16033.0|164.5|20.0|134.5|0.11|18451|37971|3.6|20327|140.5|Cruzeiro|8562|1020047.345|162.5|77781|286.92|2007|39810|30441|60862.5|12.0
8535|429985.3|2325.71|24.0|351350|351350 Cubatão|8132.19|11.0|37263.0|103.5|27.0|79.5|0.92|31037|59231|6.2|33366|100.0|Cubatão|8313|8646543.847000001|103.0|118409|998.58|2007|59178|45693|188298.08|16.0
8538|1742750.23|1458.33|34.0|351380|351380 Diadema|8409.45|10.0|104711.0|114.5|52.0|80.5|0.9|99325|187455|3.9|110300|83.5|Diadema|25551|8426935.65|111.5|385509|1079.25|2007|198054|150333|474544.08|42.0
8545|279629.51|806.11|9.5|351440|351440 Dracena|1258.37|4.0|8122.0|102.5|14.0|93.0|0.05|8364|21427|2.2|10689|97.5|Dracena|6635|506105.325|102.5|43449|150.5|2007|22022|17761|54773.58|10.0
8553|368302.21|1119.33|19.0|351500|351500 Embu das Artes|11404.19|0.0|34075.0|25.0|12.0|6.0|0.27|65925|115231|3.0|68947|19.0|Embu das Artes|13536|2513009.276|24.0|236218|1385.58|2007|120987|87810|239491.67|12.0
8565|417159.87|912.4|20.5|351550|351550 Fernandópolis|359.25|11.0|11919.0|197.0|15.0|176.5|0.09|13000|31957|2.4|16153|183.5|Fernandópolis|9451|872931.462|195.0|65298|43.42|2007|33341|26694|70942.08|4.0
8567|430865.67|971.12|15.0|351570|351570 Ferraz de Vasconcelos|7943.77|1.0|15347.0|22.0|13.0|7.0|0.13|46781|80553|2.6|46788|16.0|Ferraz de Vasconcelos|9994|1184467.455|20.0|164580|952.0|2007|84027|61017|160001.92|12.0
8572|1879713.34|933.41|47.0|351620|351620 Franca|14421.79|8.0|69565.0|325.0|49.0|278.0|0.38|77130|155318|2.5|83339|250.5|Franca|32023|3509130.605|318.5|316935|1720.25|2007|161617|124443|269421.92|41.0
8573|339964.73|1063.76|21.5|351630|351630 Francisco Morato|1675.61|0.0|6979.0|30.5|6.0|9.0|0.06|46232|75545|2.9|44290|26.5|Francisco Morato|8146|599123.748|29.5|151953|197.08|2007|76408|53285|133774.0|6.0
8574|404315.6|1168.13|31.0|351640|351640 Franco da Rocha|20305.08|2.0|11093.0|49.0|72.0|18.0|0.12|33497|65605|3.1|38207|37.0|Franco da Rocha|8608|1080848.644|46.0|127747|2474.5|2007|62142|47435|127889.33|70.0
8595|629376.39|1236.02|22.5|351840|351840 Guaratinguetá|617.2|5.0|21344.0|118.5|20.0|96.0|0.22|25076|54370|3.3|29029|109.0|Guaratinguetá|12895|2044724.674|115.5|112360|62.5|2007|57990|45360|39710.0|15.0
8598|820175.48|1354.01|35.0|351870|351870 Guarujá|8785.05|6.0|39788.0|169.0|23.0|134.0|0.35|76687|141953|3.6|78567|145.0|Guarujá|23434|3310345.8430000003|168.0|289860|1054.33|2007|147907|111172|359653.25|17.0
8599|3496137.7|1424.39|102.5|351880|351880 Guarulhos|31676.78|29.0|274534.0|420.5|124.0|318.0|2.72|320070|589470|3.8|333527|303.5|Guarulhos|86634|25418310.450999998|418.5|1206393|3932.42|2007|616923|466162|975424.75|95.0
8604|351082.58|2118.39|33.5|351907|351907 Hortolândia|1793.12|1.0|31584.0|50.0|31.0|16.5|0.51|48469|93450|5.7|53542|37.0|Hortolândia|12349|4814277.466|46.0|185342|258.75|2007|91892|70982|141660.0|30.0
8622|797449.64|1379.71|27.5|352050|352050 Indaiatuba|5096.7|3.0|50412.0|187.5|33.0|160.0|0.55|44167|94724|3.7|52534|161.0|Indaiatuba|17834|5110163.944|184.5|190241|634.33|2007|95517|75706|139949.92|30.0
8639|276253.19|990.15|20.0|352210|352210 Itanhaém|1988.59|0.0|9455.0|38.5|8.0|18.5|0.06|22218|41356|2.7|20367|21.0|Itanhaém|10571|583635.539|35.5|84644|268.33|2007|43288|31488|102877.08|8.0
8641|766855.11|1591.74|20.0|352220|352220 Itapecerica da Serra|9280.36|0.0|18053.0|35.5|15.0|15.5|0.16|41882|74479|4.3|43254|27.5|Itapecerica da Serra|9029|1488513.264|34.5|149406|1146.92|2007|74927|55241|300404.33|15.0
8642|482573.67|876.42|39.0|352230|352230 Itapetininga|5330.92|1.0|25455.0|173.5|18.0|134.5|0.23|36022|71130|2.3|38937|158.5|Itapetininga|14488|2114502.6980000003|169.5|142187|637.67|2007|71057|52740|118831.5|17.0
8643|413383.38|916.3|31.0|352240|352240 Itapeva|3250.9|1.0|13998.0|95.5|8.0|64.5|0.11|24460|43618|2.5|23907|84.0|Itapeva|8190|1005983.865|92.5|88349|430.58|2007|44731|31792|79724.25|7.0
8644|379704.08|1322.55|20.5|352250|352250 Itapevi|6005.15|0.0|18909.0|36.0|13.0|15.5|0.22|57867|95689|3.5|56382|28.5|Itapevi|10678|2049740.519|35.0|194145|697.25|2007|98456|69218|210431.42|13.0
8645|245898.47|1129.12|21.0|352260|352260 Itapira|2575.36|17.0|20008.0|139.5|34.0|118.5|0.16|14123|34097|3.0|17605|116.5|Itapira|9001|1457113.218|138.5|68607|314.42|2007|34510|27878|129047.42|17.0
8651|287290.72|1125.71|21.0|352310|352310 Itaquaquecetuba|8159.32|0.0|33459.0|28.0|8.0|7.0|0.24|94707|155745|3.0|90613|24.0|Itaquaquecetuba|16476|2224748.527|27.0|314864|979.0|2007|159119|113068|206250.42|8.0
8654|167414.0|1172.03|21.0|352340|352340 Itatiba|2507.88|5.0|28441.0|74.5|14.0|53.5|0.25|22005|48503|3.1|26747|60.5|Itatiba|10046|2350430.557|73.5|97859|322.42|2007|49356|39061|82204.83|9.0
8659|498058.67|1298.82|41.5|352390|352390 Itu|6966.87|7.0|42978.0|155.0|29.0|113.5|0.4|36702|75416|3.5|41562|122.0|Itu|14589|3724721.881|152.0|152195|834.42|2007|76779|59342|138091.08|22.0
8661|213014.41|930.03|15.0|352410|352410 Ituverava|1140.16|4.0|5193.0|106.0|9.0|91.0|0.05|8608|19061|2.5|10165|92.0|Ituverava|4973|472600.36299999995|104.0|38878|136.25|2007|19817|15132|55941.0|5.0
8663|284394.19|1311.7|14.0|352430|352430 Jaboticabal|2346.4|3.0|17701.0|94.0|14.0|80.0|0.12|15671|35155|3.5|18983|72.0|Jaboticabal|8972|1157561.456|93.0|72071|285.92|2007|36916|28445|40723.08|11.0
8664|838220.66|1618.74|28.0|352440|352440 Jacareí|4497.33|30.0|36887.0|290.5|63.0|262.5|0.55|50668|103109|4.3|55014|265.5|Jacareí|20146|5181729.352|289.5|210249|509.58|2007|107140|84421|203423.67|33.0
8667|170351.25|1779.53|10.0|352470|352470 Jaguariúna|1652.81|4.0|28027.0|36.5|9.0|26.5|0.3|9532|20457|4.8|11438|30.5|Jaguariúna|3964|2767078.608|32.5|41010|203.42|2007|20553|16076|58532.5|5.0
8668|145111.23|1110.86|14.0|352480|352480 Jales|2140.32|2.0|7617.0|87.0|8.0|73.0|0.06|9458|23496|3.0|11830|73.0|Jales|6742|569853.123|86.0|47859|254.58|2007|24363|19829|72207.67|6.0
8670|202969.31|1393.06|17.0|352500|352500 Jandira|6139.75|1.0|14982.0|21.5|7.0|4.5|0.16|29100|52121|3.7|31169|15.5|Jandira|5678|1529252.2419999999|20.5|105991|781.92|2007|53870|40044|73440.08|6.0
8673|3173686.06|916.52|30.0|352530|352530 Jaú|5914.34|2.0|34125.0|179.0|27.0|149.0|0.19|28204|63119|2.5|33536|128.5|Jaú|15383|1754442.8769999999|177.0|128507|712.83|2007|65388|51384|141405.0|25.0
8680|2253717.54|1439.56|60.5|352590|352590 Jundiaí|6661.6|81.0|135646.0|819.0|131.0|758.5|1.78|76498|178122|3.9|94713|676.0|Jundiaí|44430|16611103.794000002|815.0|364958|1421.25|2007|186836|149317|307033.17|50.0
8688|154736.4|978.56|29.5|352670|352670 Leme|2684.66|0.0|16450.0|122.5|9.0|93.0|0.12|22477|45596|2.6|25379|89.5|Leme|8892|1094185.662|120.5|90647|320.75|2007|45051|33899|84152.58|9.0
8689|140196.25|1185.68|13.0|352680|352680 Lençóis Paulista|3010.68|3.0|15253.0|114.5|10.0|101.5|0.13|14783|30375|3.2|16751|111.5|Lençóis Paulista|5909|1203806.553|113.5|60973|362.83|2007|30598|23530|77201.0|7.0
8690|925761.19|1283.09|36.0|352690|352690 Limeira|8211.09|9.0|66466.0|311.5|50.0|275.5|0.68|62085|135328|3.4|73111|255.5|Limeira|28623|6359072.796|309.5|274484|977.25|2007|139156|110665|169351.5|41.0
8692|278935.37|1429.2|24.0|352710|352710 Lins|1191.53|5.0|23400.0|236.5|22.0|212.5|0.16|15288|34718|3.8|18330|225.5|Lins|9476|1498387.496|234.5|71476|123.58|2007|36758|28382|88093.42|17.0
8693|184007.45|1088.09|21.5|352720|352720 Lorena|3039.34|5.0|13594.0|159.5|14.0|138.0|0.12|19879|40276|2.9|22111|150.5|Lorena|9231|1090709.553|159.5|83113|375.5|2007|42837|31892|124390.5|9.0
8707|205799.86|1009.89|17.0|352850|352850 Mairiporã|4943.24|0.0|11858.0|31.0|10.0|14.0|0.08|19250|38722|2.7|20369|25.0|Mairiporã|6614|723428.9859999999|29.5|76701|641.42|2007|37979|30468|80644.42|10.0
8713|2037326.42|1213.06|61.0|352900|352900 Marília|12584.12|9.0|45640.0|404.0|53.0|343.0|0.33|47342|104852|3.3|55690|364.5|Marília|26441|3099838.316|400.5|216084|1503.17|2007|111232|86611|291675.25|44.0
8716|121995.17|1265.69|17.0|352930|352930 Matão|2225.63|3.0|29308.0|103.0|12.0|86.0|0.18|16952|38309|3.4|21011|85.0|Matão|7995|1687851.208|102.0|77085|266.5|2007|38776|31127|62312.25|9.0
8717|1048964.24|1381.6|38.0|352940|352940 Mauá|9704.78|12.0|61874.0|176.5|40.0|138.5|0.68|104490|201583|3.7|117255|151.5|Mauá|29564|6386846.482000001|173.5|410942|1126.58|2007|209359|159633|416251.92|28.0
8727|47894.27|831.01|10.5|353030|353030 Mirassol|1694.25|1.0|10220.0|42.0|13.0|31.5|0.07|11205|26278|2.2|13475|24.0|Mirassol|6592|675130.132|41.0|53431|203.17|2007|27153|22159|27447.83|12.0
8729|108744.65|1079.56|20.0|353050|353050 Mococa|3546.21|6.0|11791.0|128.0|13.0|108.0|0.09|15000|33841|2.9|17642|84.5|Mococa|8302|811262.4090000001|126.0|67616|423.83|2007|33775|26672|53283.83|7.0
