|Atendimentos_valor_medio|Renda média (R$)|Estabelecimentos_Publicos|Code|Município|Psi_valor_medio|Profissionais_Privados|Assalariados|Estabelecimentos_Total|Profissionais_Total|Estabelecimentos_Privados|Contribuição para o PIB estadual %|0 a 14 anos|Masculino|Renda média em Salários mínimos|15 a 29 anos|Estabelecimentos_Psi|Cidades|60+ anos|PIB (mil R$)|Estabelecimentos_Atend|Pop_Total|Psi_qtd_media|data_ref|Feminino|30 a 59 anos|Atendimentos_qtd_media|Profissionais_Publicos
1602|1395.15|2182.26|3.0|352750|352750 Lucianópolis|71.77|0.0|315.0|3.0|0.0|0.0|0.0|462|1179|2.3|507|1.0|Lucianópolis|517|57005.505|1.0|2385|27.25|2018|1206|899|4433.17|0.0
1603|71515.3|2663.42|9.0|352760|352760 Luís Antônio|41.98|0.0|6563.0|12.0|4.5|3.0|0.07|3357|7578|2.8|4007|15.0|Luís Antônio|1404|1509302.4719999998|17.0|14592|14.83|2018|7014|5824|23438.67|4.5
1604|3461.93|1954.17|2.0|352770|352770 Luiziânia|23.16|0.0|395.0|2.0|1.0|0.0|0.0|1150|3033|2.0|1362|5.0|Luiziânia|829|71746.75099999999|5.0|5723|9.08|2018|2690|2382|4715.75|1.0
1605|666.24|2079.92|4.0|352780|352780 Lupércio|30.89|0.0|486.0|5.0|1.0|1.0|0.0|993|2193|2.2|1007|3.0|Lupércio|735|77357.898|3.0|4571|10.92|2018|2378|1836|136.75|1.0
1606|4119.07|1860.31|2.0|352790|352790 Lutécia|28.76|0.0|333.0|2.0|1.0|0.0|0.0|503|1324|2.0|592|1.0|Lutécia|496|85264.829|1.0|2663|6.67|2018|1339|1072|609.17|1.0
1607|60458.64|2397.94|9.0|352800|352800 Macatuba|17457.38|2.0|2539.0|19.0|7.5|10.0|0.03|3482|8594|2.5|3841|26.0|Macatuba|2524|628367.719|34.0|17111|1116.17|2018|8517|7264|15234.42|5.5
1608|16820.61|2593.2|4.0|352810|352810 Macaubal|7.55|0.0|1705.0|7.0|4.5|3.0|0.01|1396|4129|2.7|1502|10.0|Macaubal|1674|154750.16199999998|11.0|8093|2.67|2018|3964|3521|2223.25|4.5
1609|1440.77|2083.07|2.0|352820|352820 Macedônia|0.0|0.0|299.0|2.0|1.0|0.0|0.0|586|1854|2.2|683|3.0|Macedônia|821|78572.32400000001|3.0|3704|0.0|2018|1850|1614|2072.67|1.0
1610|1324.21|2208.99|3.0|352830|352830 Magda|34.64|0.0|569.0|3.0|2.0|0.0|0.0|491|1621|2.3|544|3.0|Magda|704|93560.32199999999|4.0|3136|13.58|2018|1515|1397|1299.67|2.0
1611|97519.1|2535.76|24.0|352840|352840 Mairinque|378.44|2.0|9615.0|39.5|7.5|15.5|0.09|9936|23377|2.7|10790|46.0|Mairinque|6494|1896800.509|54.5|46852|208.67|2018|23475|19632|31933.25|5.5
1612|286781.37|2185.73|25.0|352850|352850 Mairiporã|1639.04|16.0|14128.0|51.0|31.5|26.0|0.08|19330|50201|2.3|23498|40.5|Mairiporã|12212|1748553.221|60.0|98374|678.92|2018|48173|43334|64901.33|15.5
1613|26272.09|1859.46|7.0|352860|352860 Manduri|0.0|0.0|1333.0|11.0|1.0|4.0|0.01|1989|4890|1.9|2055|9.0|Manduri|1613|228638.56600000002|12.0|9780|0.0|2018|4890|4123|6748.83|1.0
1614|92.01|2254.49|4.5|352870|352870 Marabá Paulista|92.01|0.0|438.0|4.5|2.0|0.0|0.0|763|4037|2.4|1515|3.5|Marabá Paulista|601|101579.46699999999|3.5|5757|36.08|2018|1720|2878|3333.0|2.0
1615|43655.76|2025.15|8.0|352880|352880 Maracaí|372.05|1.0|2475.0|15.0|5.5|7.0|0.02|2666|6952|2.1|3043|14.0|Maracaí|2205|412434.25299999997|15.0|13967|767.92|2018|7015|6053|20962.33|4.5
1616|4568.21|2301.32|2.0|352885|352885 Marapoama|100.3|0.0|1397.0|3.0|1.0|1.0|0.01|467|1549|2.4|637|2.0|Marapoama|561|179408.974|2.0|2996|39.33|2018|1447|1331|6269.75|1.0
1617|6127.94|1932.18|2.0|352890|352890 Mariápolis|109.99|0.0|245.0|2.0|1.0|0.0|0.0|784|2132|2.0|910|2.0|Mariápolis|669|56776.41099999999|2.0|4077|43.08|2018|1945|1714|8880.75|1.0
1618|2732171.61|2558.99|95.5|352900|352900 Marília|27685.07|94.0|64825.0|286.0|197.0|190.5|0.37|42181|114394|2.7|50581|839.0|Marília|41452|8082305.727000001|879.0|237130|4070.83|2018|122736|102916|148745.67|103.0
1619|698.17|2139.78|2.0|352910|352910 Marinópolis|0.0|0.0|215.0|2.0|1.0|0.0|0.0|316|1060|2.2|451|1.0|Marinópolis|379|34731.111000000004|1.0|2117|0.0|2018|1057|971|582.5|1.0
1620|88408.64|2105.56|16.0|352920|352920 Martinópolis|31643.22|2.0|2641.0|24.0|17.5|8.0|0.02|4775|13822|2.2|5861|35.5|Martinópolis|4286|496100.11299999995|38.5|26289|10461.58|2018|12467|11367|20700.58|15.5
1621|435007.78|2790.23|30.0|352930|352930 Matão|2510.26|16.5|26388.0|128.5|43.0|98.5|0.19|14489|40967|2.9|18086|171.0|Matão|13334|4153988.5560000003|201.0|82702|2535.17|2018|41735|36793|54107.25|26.5
1622|940125.07|3080.32|63.0|352940|352940 Mauá|1233.72|35.5|62188.0|221.0|94.0|158.0|0.69|97840|229661|3.2|114685|249.5|Mauá|54662|15287482.918|267.0|468148|1748.67|2018|238487|200961|391442.17|58.5
1623|7885.95|2566.85|3.0|352950|352950 Mendonça|34.21|0.0|2202.0|4.0|1.0|1.0|0.01|950|2773|2.7|1210|4.0|Mendonça|887|233512.548|4.0|5413|13.42|2018|2640|2366|6863.08|1.0
1624|2042.26|2530.9|5.0|352960|352960 Meridiano|0.0|0.0|1899.0|5.5|2.0|0.5|0.01|642|1838|2.7|764|2.0|Meridiano|721|241156.63|4.0|3848|0.0|2018|2010|1721|2368.58|2.0
1625|0.0|2458.36|2.0|352965|352965 Mesópolis|0.0|0.0|202.0|2.0|1.5|0.0|0.0|376|975|2.6|375|1.0|Mesópolis|340|58798.323|1.0|1910|0.0|2018|935|819|58599.33|1.5
1626|66741.13|2158.04|7.0|352970|352970 Miguelópolis|15.8|0.0|2362.0|21.0|3.5|14.0|0.05|4873|11077|2.3|5110|31.5|Miguelópolis|2923|1015273.302|34.5|22093|5.58|2018|11016|9187|16499.42|3.5
1627|0.0|1910.91|8.0|352980|352980 Mineiros do Tietê|0.0|0.0|1177.0|10.5|2.5|2.5|0.01|2587|6389|2.0|2880|5.5|Mineiros do Tietê|2064|172288.025|8.5|12849|0.0|2018|6460|5318|14696.42|2.5
1628|1367.26|2004.8|4.0|353000|353000 Mira Estrela|0.0|0.0|364.0|4.0|3.0|0.0|0.0|516|1500|2.1|550|3.0|Mira Estrela|719|66424.75200000001|3.0|3066|0.0|2018|1566|1281|14896.08|3.0
1629|55300.3|1951.56|17.0|352990|352990 Miracatu|378.31|0.0|2359.0|18.0|3.5|1.0|0.02|4849|10017|2.0|4499|16.0|Miracatu|2992|392533.716|17.0|19919|147.17|2018|9902|7579|18808.17|3.5
1630|76063.89|2435.26|16.5|353010|353010 Mirandópolis|10.85|4.0|3357.0|32.0|10.5|15.5|0.03|4438|16373|2.6|5880|51.0|Mirandópolis|5202|653982.059|51.5|29418|3.83|2018|13045|13898|19144.08|6.5
1631|80730.65|2694.77|13.0|353020|353020 Mirante do Paranapanema|254.79|1.0|3549.0|18.0|3.0|5.0|0.02|3570|9265|2.8|3741|19.0|Mirante do Paranapanema|3167|345876.149|21.0|18178|99.92|2018|8913|7700|31359.67|2.0
1632|229900.33|2360.77|18.0|353030|353030 Mirassol|4503.77|18.5|13284.0|78.5|38.0|60.5|0.08|10569|29182|2.5|12404|113.0|Mirassol|9891|1810222.969|131.5|59333|1282.92|2018|30151|26469|52974.0|19.5
1633|547.24|1988.05|2.0|353040|353040 Mirassolândia|0.0|0.0|548.0|2.0|0.0|0.0|0.01|902|2484|2.1|994|1.0|Mirassolândia|949|128573.719|1.0|4822|0.0|2018|2338|1977|4845.33|0.0
1634|201279.0|2221.23|36.0|353050|353050 Mococa|17677.24|41.5|14775.0|157.5|58.0|121.5|0.1|12563|34223|2.3|14458|128.5|Mococa|12230|2120615.228|224.5|68788|6531.5|2018|34565|29537|60484.17|16.5
1635|2237318.47|2507.32|71.5|353060|353060 Mogi das Cruzes|3757.63|79.5|97444.0|234.5|135.5|163.0|0.7|94694|214468|2.6|102761|165.5|Mogi das Cruzes|58892|15386499.313|255.5|440769|3180.33|2018|226301|184422|344377.08|56.0
1636|676280.66|2728.91|35.0|353070|353070 Mogi Guaçu|42816.83|20.0|36919.0|128.5|33.5|93.5|0.27|28140|74657|2.9|33468|293.0|Mogi Guaçu|23276|5873500.065|327.0|150713|2990.83|2018|76056|65829|71525.67|13.5
1637|658052.15|2825.05|27.5|353080|353080 Mogi Mirim|8725.5|10.0|26402.0|100.5|48.0|73.0|0.21|16737|45509|3.0|19645|203.5|Mogi Mirim|15693|4601570.641|217.0|92715|4429.83|2018|47206|40640|84739.42|38.0
1638|2660.08|2170.8|4.0|353090|353090 Mombuca|0.0|0.0|619.0|4.0|1.5|0.0|0.0|747|1766|2.3|798|2.0|Mombuca|486|100110.215|2.0|3478|0.0|2018|1712|1447|5588.17|1.5
1639|3596.21|2467.61|5.0|353100|353100 Monções|6.13|0.0|1535.0|6.0|2.0|1.0|0.0|340|1187|2.6|389|4.0|Monções|475|59748.051|4.0|2252|2.17|2018|1065|1048|830.25|2.0
1640|189596.79|2290.96|25.5|353110|353110 Mongaguá|0.0|4.0|6283.0|40.5|9.0|15.0|0.05|11899|27461|2.4|11360|29.0|Mongaguá|10267|1035580.556|41.5|55731|0.0|2018|28270|22205|65473.25|5.0
1641|3948.49|1928.18|7.0|353120|353120 Monte Alegre do Sul|0.0|0.5|1187.0|8.0|2.5|1.0|0.01|1401|3976|2.0|1598|10.5|Monte Alegre do Sul|1467|178327.607|11.0|7964|0.0|2018|3988|3498|133649.75|2.0
1642|219915.53|2504.79|17.0|353130|353130 Monte Alto|6391.69|34.5|12532.0|85.5|44.5|68.5|0.08|8413|24639|2.6|10438|191.0|Monte Alto|9260|1802819.84|197.0|50216|799.83|2018|25577|22105|52986.83|10.0
1643|52712.87|2295.75|9.0|353140|353140 Monte Aprazível|380.8|2.0|3932.0|37.0|4.5|28.0|0.03|4626|12483|2.4|5188|35.5|Monte Aprazível|4225|659133.814|41.5|24794|149.33|2018|12311|10755|101867.83|2.5
1644|75517.78|2143.07|10.0|353150|353150 Monte Azul Paulista|390.76|5.0|4805.0|23.0|6.0|13.0|0.02|3299|9507|2.2|4058|32.0|Monte Azul Paulista|3447|534034.036|34.0|19050|150.25|2018|9543|8246|16687.5|1.0
1645|1262.15|1954.43|5.0|353160|353160 Monte Castelo|0.0|0.0|496.0|5.0|1.0|0.0|0.0|617|2054|2.0|826|3.0|Monte Castelo|921|102928.284|3.0|4166|0.0|2018|2112|1802|5896.58|1.0
1646|177412.16|3083.54|18.0|353180|353180 Monte Mor|1138.93|0.0|12355.0|32.0|7.0|14.0|0.16|13036|29426|3.2|14354|46.5|Monte Mor|6955|3485429.8619999997|52.5|58765|1723.92|2018|29339|24420|43606.25|7.0
1647|0.0|1736.84|2.0|353170|353170 Monteiro Lobato|0.0|0.0|506.0|3.0|1.0|1.0|0.0|890|2449|1.8|928|2.0|Monteiro Lobato|868|65312.335|3.0|4608|0.0|2018|2159|1922|1599.08|1.0
1648|76249.86|2367.33|14.5|353190|353190 Morro Agudo|7333.27|7.0|6759.0|51.5|19.0|37.0|0.05|7637|16748|2.5|8053|65.0|Morro Agudo|3619|1176286.902|71.0|32641|678.5|2018|15893|13332|33374.0|12.0
1649|33973.05|1929.02|9.5|353200|353200 Morungaba|0.0|0.0|4260.0|15.0|5.0|5.5|0.02|2731|6752|2.0|3089|13.0|Morungaba|1969|455896.19200000004|15.0|13458|0.0|2018|6706|5669|73816.83|5.0
1650|9238.54|1851.79|5.0|353205|353205 Motuca|66.73|0.0|497.0|5.0|1.0|0.0|0.0|951|2344|1.9|1018|2.0|Motuca|695|81591.491|2.0|4720|26.17|2018|2376|2056|5915.5|1.0
1651|5732.01|2064.74|3.0|353210|353210 Murutinga do Sul|7.78|1.0|361.0|5.0|2.0|2.0|0.0|682|2240|2.2|828|3.0|Murutinga do Sul|1033|65309.094000000005|4.0|4466|2.75|2018|2226|1923|2437.33|1.0
1652|778.66|2694.41|4.0|353215|353215 Nantes|0.0|0.0|271.0|4.0|1.0|0.0|0.01|720|1561|2.8|738|3.0|Nantes|360|119444.62599999999|3.0|3103|0.0|2018|1542|1285|176.58|1.0
1653|3845.25|2826.1|5.0|353220|353220 Narandiba|4.24|0.0|1005.0|6.0|1.0|1.0|0.01|1084|2465|3.0|1144|3.0|Narandiba|584|185941.535|4.0|4809|1.5|2018|2344|1997|1837.67|1.0
1654|3577.07|2163.87|6.0|353230|353230 Natividade da Serra|0.0|0.0|608.0|6.0|1.0|0.0|0.0|1203|3524|2.3|1280|4.0|Natividade da Serra|1389|72475.701|4.0|6681|0.0|2018|3157|2809|5587.58|1.0
1655|54028.95|2650.51|4.5|353240|353240 Nazaré Paulista|1155.05|2.0|2649.0|9.5|4.0|5.0|0.02|3356|9474|2.8|4094|5.5|Nazaré Paulista|3022|342174.80600000004|8.5|18346|244.92|2018|8872|7874|20660.92|2.0
1656|19512.39|2173.56|6.0|353250|353250 Neves Paulista|10.85|0.0|1380.0|10.5|1.0|4.5|0.01|1214|4421|2.3|1614|12.5|Neves Paulista|1986|212414.11800000002|13.5|8936|3.83|2018|4515|4122|3184.58|1.0
1657|70270.81|2084.98|6.0|353260|353260 Nhandeara|6.6|3.0|1609.0|27.5|7.0|21.5|0.01|1765|5689|2.2|2069|32.0|Nhandeara|2516|324396.865|35.0|11427|2.33|2018|5738|5077|13172.33|4.0
1658|3110.82|2191.97|2.0|353270|353270 Nipoã|24.86|0.0|550.0|2.0|1.0|0.0|0.0|1115|2788|2.3|1223|1.0|Nipoã|625|93953.481|1.0|5126|9.75|2018|2338|2163|622.75|1.0
1659|10148.38|1784.43|3.0|353280|353280 Nova Aliança|0.0|0.0|1247.0|3.0|1.0|0.0|0.01|1344|3441|1.9|1454|2.5|Nova Aliança|1231|173291.56699999998|2.5|6875|0.0|2018|3434|2846|6633.42|1.0
1660|5266.02|2327.46|5.0|353282|353282 Nova Campina|0.0|0.0|1884.0|5.0|1.0|0.0|0.0|2433|4870|2.4|2600|3.0|Nova Campina|906|110154.381|3.0|9647|0.0|2018|4777|3708|4549.08|1.0
1661|1599.16|2349.22|3.0|353284|353284 Nova Canaã Paulista|0.0|0.0|192.0|3.0|2.0|0.0|0.0|251|978|2.5|311|2.0|Nova Canaã Paulista|490|39531.339|2.0|1911|0.0|2018|933|859|353.08|2.0
1662|0.0|3044.46|4.0|353286|353286 Nova Castilho|0.0|0.0|218.0|4.0|0.0|0.0|0.0|275|594|3.2|250|1.0|Nova Castilho|222|40619.509|1.0|1255|0.0|2018|661|508|470.33|0.0
1663|24002.28|2449.86|6.0|353290|353290 Nova Europa|26.59|0.0|3369.0|10.0|2.0|4.0|0.01|2585|5482|2.6|2482|14.5|Nova Europa|1418|280666.463|16.5|11013|8.08|2018|5531|4528|7906.5|2.0
1664|73527.04|2050.84|10.0|353300|353300 Nova Granada|469.06|4.0|2486.0|20.0|8.0|10.0|0.02|4038|10818|2.1|4760|24.0|Nova Granada|3406|434208.286|27.0|21307|179.08|2018|10489|9103|20109.75|4.0
1665|77.83|1985.87|3.0|353310|353310 Nova Guataporanga|0.0|0.0|232.0|3.0|2.0|0.0|0.0|388|1163|2.1|424|2.0|Nova Guataporanga|515|31233.787|2.0|2308|0.0|2018|1145|981|2941.92|2.0
1666|164.09|3176.35|4.0|353320|353320 Nova Independência|0.0|0.0|1543.0|5.0|1.0|1.0|0.01|961|1943|3.3|974|4.0|Nova Independência|421|141263.922|4.0|3883|0.0|2018|1940|1527|567.33|1.0
1667|55481.96|2131.85|2.0|353330|353330 Nova Luzitânia|20.82|0.0|267.0|3.0|1.0|1.0|0.0|845|2176|2.2|903|3.0|Nova Luzitânia|608|49833.721|3.0|4041|8.17|2018|1865|1685|11221.0|1.0
1668|92451.26|2919.93|10.0|353340|353340 Nova Odessa|59.44|11.5|18703.0|25.0|15.5|15.0|0.16|11166|29557|3.1|13462|65.5|Nova Odessa|8426|3540518.936|70.5|59371|22.83|2018|29814|26317|29810.92|4.0
1669|2190.93|1960.65|3.0|353325|353325 Novais|0.47|0.0|382.0|3.0|1.0|0.0|0.0|1475|3178|2.1|1623|1.0|Novais|522|58244.996|2.0|5712|0.17|2018|2534|2092|7802.58|1.0
1670|82248.64|2602.81|13.0|353350|353350 Novo Horizonte|7.07|8.0|9388.0|53.5|15.0|40.5|0.05|7772|20565|2.7|8782|72.0|Novo Horizonte|6828|1094926.5659999999|88.0|40680|2.42|2018|20115|17298|27693.33|7.0
1671|3421.66|1781.28|6.0|353360|353360 Nuporanga|11.79|1.0|2787.0|16.0|3.0|10.0|0.02|1393|3681|1.9|1658|24.0|Nuporanga|1193|520862.021|24.0|7386|4.17|2018|3705|3142|4647.83|2.0
1672|718.52|2021.97|4.0|353370|353370 Ocauçu|4.46|0.0|487.0|4.0|1.0|0.0|0.01|884|2193|2.1|892|3.0|Ocauçu|744|115923.502|3.0|4287|1.75|2018|2094|1767|364.75|1.0
1673|2390.79|2462.36|4.0|353380|353380 Óleo|7.78|0.0|198.0|4.0|1.0|0.0|0.0|428|1261|2.6|481|3.0|Óleo|588|83150.527|3.0|2522|2.75|2018|1261|1025|960.58|1.0
1674|196991.27|2561.08|23.0|353390|353390 Olímpia|229.83|14.5|14958.0|69.5|27.5|46.5|0.09|10307|26960|2.7|11409|129.5|Olímpia|9629|2034078.1409999998|141.5|54406|81.58|2018|27446|23061|106435.58|13.0
1675|2276.94|2619.12|5.0|353400|353400 Onda Verde|0.0|0.0|2038.0|6.0|3.0|1.0|0.01|874|2260|2.7|981|4.0|Onda Verde|635|165638.115|5.0|4339|0.0|2018|2079|1849|7351.58|3.0
1676|5547.63|2294.78|4.0|353410|353410 Oriente|0.0|2.0|753.0|6.0|3.0|2.0|0.0|1108|3176|2.4|1357|9.0|Oriente|1185|99538.278|9.0|6487|0.0|2018|3311|2837|26107.67|1.0
1677|2509.96|3481.86|4.0|353420|353420 Orindiúva|401.63|0.0|2596.0|9.0|5.0|5.0|0.02|1547|3528|3.6|1812|11.0|Orindiúva|684|404173.43200000003|13.0|6935|161.0|2018|3407|2892|8164.92|5.0
1678|64333.99|2723.28|17.0|353430|353430 Orlândia|481.36|16.0|11092.0|82.0|23.5|65.0|0.08|8299|21392|2.9|9935|129.0|Orlândia|6551|1834997.247|158.0|43687|155.75|2018|22295|18902|40682.58|7.5
1679|2599047.88|3129.08|84.5|353440|353440 Osasco|4925.99|188.0|158207.0|593.0|245.0|508.5|3.47|143608|334115|3.3|161047|669.5|Osasco|92164|76609046.345|923.5|696850|2444.92|2018|362735|300031|530378.58|57.0
1680|781.58|1847.27|3.0|353450|353450 Oscar Bressane|7.22|0.0|406.0|3.0|3.0|0.0|0.0|439|1229|1.9|417|1.0|Oscar Bressane|650|90810.61|1.0|2602|2.83|2018|1373|1096|5938.58|3.0
1681|124494.11|1830.85|15.0|353460|353460 Osvaldo Cruz|4610.8|3.0|7140.0|44.5|12.0|29.5|0.04|5050|16817|1.9|6670|62.0|Osvaldo Cruz|6823|849328.953|74.0|32754|449.33|2018|15937|14211|45879.83|9.0
1682|958837.82|2218.21|33.5|353470|353470 Ourinhos|70638.24|55.0|24383.0|182.0|89.0|148.5|0.14|22155|54686|2.3|24049|405.5|Ourinhos|18842|3069407.0689999997|411.0|112711|4609.17|2018|58025|47665|80064.83|34.0
1683|23267.91|1957.8|5.0|353480|353480 Ouro Verde|92.77|0.0|659.0|6.0|0.0|1.0|0.01|1786|4231|2.1|1851|6.0|Ouro Verde|1372|112329.212|6.0|8503|5.25|2018|4272|3494|33863.92|0.0
1684|22218.44|2902.49|7.0|353475|353475 Ouroeste|18.16|3.0|2485.0|21.0|6.5|14.0|0.02|2004|5100|3.0|2196|26.0|Ouroeste|1545|421588.73|27.0|10177|6.42|2018|5077|4432|15026.58|3.5
1685|26204.17|2072.74|6.0|353490|353490 Pacaembu|10.85|1.0|2433.0|12.0|8.0|6.0|0.01|1976|8685|2.2|2937|23.0|Pacaembu|2426|304395.071|23.0|14130|3.83|2018|5445|6791|25398.67|7.0
1686|4662.26|2472.8|5.0|353500|353500 Palestina|92.86|2.0|2313.0|11.0|3.0|6.0|0.01|2446|6607|2.6|2684|14.0|Palestina|2233|305218.278|15.0|12786|36.42|2018|6179|5423|3719.0|1.0
1687|1926.21|1988.95|5.0|353510|353510 Palmares Paulista|0.0|0.0|743.0|9.0|1.0|4.0|0.01|3007|7250|2.1|3679|12.0|Palmares Paulista|1034|122434.255|13.0|13058|0.0|2018|5808|5338|14600.08|1.0
1688|88378.11|1960.76|7.0|353520|353520 Palmeira d'Oeste|91.74|0.0|860.0|9.0|2.0|2.0|0.01|1437|4656|2.1|1690|12.0|Palmeira d'Oeste|2154|187609.363|12.0|9340|32.42|2018|4684|4059|7692.92|2.0
1689|65216.78|2522.98|15.0|353530|353530 Palmital|5578.38|3.0|3633.0|37.0|10.0|22.0|0.03|4015|10818|2.6|4411|41.0|Palmital|4431|685806.5129999999|42.0|22168|525.08|2018|11350|9311|34258.75|7.0
1690|47521.71|1802.34|7.0|353540|353540 Panorama|27.1|1.0|2484.0|9.0|2.0|2.0|0.01|3563|7823|1.9|3583|13.0|Panorama|2241|264017.659|14.0|15690|9.92|2018|7867|6303|14532.58|1.0
1691|101451.23|2461.99|23.0|353550|353550 Paraguaçu Paulista|1038.97|17.5|12211.0|70.0|29.5|47.0|0.07|8681|23309|2.6|10163|104.0|Paraguaçu Paulista|6984|1536032.596|109.0|45455|421.67|2018|22146|19627|19227.0|12.0
1692|15716.12|2129.17|8.0|353560|353560 Paraibuna|141.36|0.0|2529.0|10.0|2.0|2.0|0.01|3648|9262|2.2|4077|15.0|Paraibuna|2927|278815.295|15.0|18180|8.0|2018|8918|7528|23848.17|2.0
1693|12735.77|2961.94|3.0|353570|353570 Paraíso|0.0|0.0|1924.0|4.5|1.0|1.5|0.01|1204|3279|3.1|1379|5.5|Paraíso|1142|221722.34699999998|5.5|6411|0.0|2018|3132|2686|10832.75|1.0
1694|41367.27|2175.13|9.0|353580|353580 Paranapanema|61.02|1.5|3126.0|18.5|5.5|9.5|0.03|4403|10080|2.3|4832|25.0|Paranapanema|2484|623747.454|25.0|19993|16.83|2018|9913|8274|22892.17|4.0
1695|4.23|2314.05|2.0|353590|353590 Paranapuã|0.0|0.0|309.0|2.0|2.0|0.0|0.01|708|2092|2.4|845|1.0|Paranapuã|771|111618.978|1.0|4061|0.0|2018|1969|1737|31.25|2.0
1696|27183.09|2264.98|6.0|353600|353600 Parapuã|0.47|0.0|2341.0|8.0|1.0|2.0|0.02|1826|5646|2.4|2202|6.0|Parapuã|2278|352665.67|6.0|10980|0.17|2018|5334|4674|4991.08|1.0
1697|18836.33|1881.14|3.0|353610|353610 Pardinho|0.0|0.0|2008.0|3.0|1.0|0.0|0.01|1436|3214|2.0|1429|3.0|Pardinho|958|301811.348|3.0|6360|0.0|2018|3146|2537|9129.25|1.0
1698|897357.74|2284.87|15.0|353620|353620 Pariquera-Açu|254.56|1.0|3656.0|23.5|11.5|8.5|0.02|4155|9633|2.4|4388|22.5|Pariquera-Açu|3004|507383.672|25.5|19570|91.92|2018|9937|8023|33865.5|10.5
1699|3261.33|2240.03|2.0|353625|353625 Parisi|0.0|0.0|271.0|2.0|1.5|0.0|0.0|353|1108|2.3|408|1.0|Parisi|493|66841.6|1.0|2153|0.0|2018|1045|899|6830.17|1.5
1700|38499.93|2930.71|10.0|353630|353630 Patrocínio Paulista|385.05|0.0|3653.0|15.0|3.0|5.0|0.04|3201|7380|3.1|3296|13.5|Patrocínio Paulista|2102|883248.565|14.5|14529|59.17|2018|7149|5930|15350.58|3.0
1701|3229.22|1842.34|5.0|353640|353640 Paulicéia|0.0|0.0|1808.0|5.0|0.0|0.0|0.01|1514|3789|1.9|1737|4.0|Paulicéia|915|150610.292|4.0|7274|0.0|2018|3485|3108|3310.42|0.0
1702|307414.55|4729.52|25.0|353650|353650 Paulínia|221.03|25.5|41249.0|86.5|47.5|61.5|1.48|23209|52858|5.0|24820|140.5|Paulínia|11807|32690878.463000003|171.0|106776|668.08|2018|53918|46940|83683.67|22.0
1703|2412.43|2236.97|3.0|353657|353657 Paulistânia|0.0|0.0|216.0|3.0|0.0|0.0|0.0|318|942|2.3|407|1.0|Paulistânia|309|41093.467000000004|1.0|1832|0.0|2018|890|798|619.5|0.0
1704|4124.0|2326.53|3.0|353660|353660 Paulo de Faria|29.71|0.0|877.0|6.0|1.0|3.0|0.01|1733|4496|2.4|2022|5.0|Paulo de Faria|1432|268887.315|5.0|8930|10.5|2018|4434|3743|2258.33|1.0
1705|145239.55|2610.09|20.0|353670|353670 Pederneiras|30742.53|5.0|11030.0|44.5|18.0|24.5|0.1|9741|23332|2.7|10829|72.5|Pederneiras|6407|2193730.228|77.5|46251|1768.83|2018|22919|19274|26430.58|13.0
1706|814.75|1579.42|4.0|353680|353680 Pedra Bela|0.0|0.0|755.0|4.0|1.0|0.0|0.0|1129|3175|1.7|1309|3.0|Pedra Bela|1054|83726.428|3.0|6075|0.0|2018|2900|2583|5304.92|1.0
1707|0.0|2103.56|5.0|353690|353690 Pedranópolis|0.0|0.0|301.0|5.0|2.0|0.0|0.0|407|1288|2.2|448|3.0|Pedranópolis|566|64385.477999999996|3.0|2508|0.0|2018|1220|1087|28.25|2.0
1708|32772.9|2304.77|11.5|353700|353700 Pedregulho|26.41|1.0|2121.0|17.0|3.0|5.5|0.04|3568|8500|2.4|3826|17.0|Pedregulho|2432|874136.8890000001|20.0|16676|9.33|2018|8176|6850|13774.33|2.0
1709|92654.54|2102.7|11.5|353710|353710 Pedreira|1968.87|12.5|12904.0|39.0|25.5|27.5|0.06|8704|23601|2.2|10571|53.5|Pedreira|6791|1253721.16|57.5|47361|1790.67|2018|23760|21295|19681.75|13.0
1710|17433.69|2263.46|6.0|353715|353715 Pedrinhas Paulista|6.6|0.0|580.0|7.0|1.0|1.0|0.01|523|1510|2.4|661|6.0|Pedrinhas Paulista|527|136865.673|6.0|3085|2.33|2018|1575|1374|7857.67|1.0
1711|29118.53|1949.36|8.0|353720|353720 Pedro de Toledo|250.02|0.0|831.0|10.0|2.0|2.0|0.01|2585|5705|2.0|2389|7.0|Pedro de Toledo|1849|143730.396|9.0|11240|97.17|2018|5535|4417|9239.67|2.0
1712|228822.2|2090.01|20.5|353730|353730 Penápolis|66687.7|12.5|14647.0|66.0|25.5|45.5|0.08|11469|31011|2.2|12780|157.5|Penápolis|11788|1664176.583|165.5|63047|5193.58|2018|32036|27010|58963.08|13.0
1713|58926.55|2544.11|14.0|353740|353740 Pereira Barreto|113.88|7.0|5080.0|31.0|13.0|17.0|0.03|4990|12709|2.7|5243|52.0|Pereira Barreto|4501|758340.537|55.0|25660|40.0|2018|12951|10926|24813.33|6.0
1714|4.5|1843.74|7.0|353750|353750 Pereiras|0.0|0.0|2062.0|9.0|3.5|2.0|0.01|1868|4323|1.9|1943|8.0|Pereiras|1254|205054.676|8.0|8560|0.0|2018|4237|3495|5336.58|3.5
1715|243331.95|2126.8|27.0|353760|353760 Peruíbe|949.8|8.5|9183.0|46.5|13.0|19.5|0.07|14643|32726|2.2|13816|60.0|Peruíbe|12639|1522403.7280000001|63.0|67548|609.17|2018|34822|26450|145619.5|4.5
